EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,OverTime,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,NumCompaniesWorked,MonthlyIncome,SalaryBand,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,PerformanceRating,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,DistanceFromHome,Attrition
EMP0171,59,Male,Single,Research & Development,Research Scientist,2,Technical Degree,Travel_Rarely,No,12,4,1,9,11980,High,15,2,2,3,2,2,4,4,14,No
EMP0172,41,Male,Married,Research & Development,Healthcare Representative,2,Other,Travel_Rarely,No,2,2,0,3,6317,High,11,3,3,3,1,2,3,4,14,No
EMP0173,32,Female,Married,Research & Development,Manager,5,Life Sciences,Travel_Rarely,No,12,0,2,4,1036,Low,24,2,3,3,1,1,1,2,8,No
EMP0174,49,Female,Single,Sales,Manager,2,Medical,Non-Travel,No,2,0,2,0,4728,Medium,20,1,1,3,1,2,3,2,23,No
EMP0175,49,Male,Divorced,Sales,Manager,4,Other,Travel_Frequently,No,9,1,7,6,3201,Medium,12,1,0,3,3,2,1,1,5,No
EMP0176,41,Female,Single,Research & Development,Healthcare Representative,1,Human Resources,Travel_Rarely,Yes,7,2,1,7,4889,Medium,14,2,6,3,4,2,1,4,19,Yes
EMP0177,58,Female,Married,Research & Development,Research Scientist,5,Human Resources,Travel_Rarely,Yes,10,0,5,5,1861,Low,14,3,1,3,3,4,3,2,28,No
EMP0178,29,Male,Married,Research & Development,Healthcare Representative,1,Marketing,Travel_Rarely,Yes,9,6,4,8,10408,High,17,3,6,3,2,2,2,1,14,No
EMP0179,56,Male,Married,Research & Development,Laboratory Technician,4,Other,Travel_Rarely,No,9,6,7,2,5763,Medium,12,1,5,3,4,3,4,4,9,No
EMP0180,19,Female,Married,Research & Development,Laboratory Technician,2,Medical,Travel_Rarely,No,14,3,4,1,9228,High,17,3,6,3,1,2,3,2,7,No
EMP0181,20,Male,Single,Research & Development,Research Director,3,Technical Degree,Travel_Rarely,No,11,6,1,4,4016,Medium,17,3,3,3,3,1,2,2,27,Yes
EMP0182,54,Male,Married,Research & Development,Healthcare Representative,4,Marketing,Travel_Rarely,No,1,1,1,8,2687,Low,17,0,2,3,3,2,1,2,26,No
EMP0183,34,Male,Married,Research & Development,Research Director,3,Medical,Travel_Rarely,No,10,5,6,0,5769,Medium,23,0,0,3,1,2,2,3,26,No
EMP0184,19,Female,Divorced,Research & Development,Research Director,1,Marketing,Non-Travel,No,11,4,2,0,2842,Low,13,3,2,3,3,4,1,1,8,No
EMP0185,19,Male,Married,Research & Development,Laboratory Technician,5,Other,Travel_Rarely,No,11,6,5,9,10092,High,16,3,4,3,1,3,1,2,14,No
EMP0186,45,Male,Married,Research & Development,Research Director,2,Life Sciences,Non-Travel,No,1,1,0,2,5818,Medium,22,0,2,3,2,2,2,3,22,Yes
EMP0187,40,Male,Married,Sales,Sales Representative,4,Other,Travel_Rarely,Yes,12,5,2,9,2282,Low,16,0,2,4,4,3,1,1,28,Yes
EMP0188,54,Female,Divorced,Sales,Sales Executive,2,Medical,Travel_Rarely,Yes,4,4,4,2,17261,Very High,14,0,5,3,2,1,4,1,14,Yes
EMP0189,49,Male,Single,Sales,Manager,3,Technical Degree,Non-Travel,Yes,5,0,3,4,4575,Medium,11,1,3,3,2,4,2,3,11,Yes
EMP0190,50,Male,Married,Research & Development,Healthcare Representative,3,Technical Degree,Travel_Frequently,No,11,5,1,3,2924,Low,19,1,5,3,1,3,3,1,14,No
EMP0191,18,Female,Divorced,Research & Development,Research Director,5,Medical,Travel_Rarely,No,1,1,1,5,3833,Medium,12,0,3,3,3,4,1,3,21,No
EMP0192,36,Male,Married,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,No,14,5,7,7,1952,Low,19,0,5,3,2,2,1,4,8,No
EMP0193,19,Female,Single,Research & Development,Manufacturing Director,5,Human Resources,Travel_Rarely,Yes,4,4,1,7,9997,High,18,0,3,3,2,1,4,2,3,No
EMP0194,43,Female,Married,Sales,Manager,4,Medical,Travel_Rarely,No,6,4,0,3,7831,High,11,1,6,3,2,4,4,3,28,No
EMP0195,49,Female,Single,Research & Development,Research Director,5,Other,Travel_Rarely,No,9,2,2,0,15436,Very High,21,1,3,4,3,2,3,1,29,Yes
EMP0196,23,Male,Married,Sales,Sales Representative,3,Technical Degree,Travel_Rarely,No,9,1,5,6,5089,Medium,17,3,3,3,3,3,1,1,29,No
EMP0197,49,Female,Married,Research & Development,Research Scientist,1,Life Sciences,Travel_Rarely,No,7,2,7,5,4725,Medium,23,2,2,3,1,1,3,4,23,No
EMP0198,21,Female,Divorced,Sales,Sales Executive,5,Technical Degree,Travel_Rarely,No,11,2,6,4,9712,High,20,3,4,4,2,1,3,4,18,Yes
EMP0199,28,Female,Married,Research & Development,Manufacturing Director,2,Human Resources,Travel_Rarely,No,6,1,6,3,1483,Low,13,2,3,4,4,3,1,4,3,No
EMP0200,34,Male,Single,Sales,Sales Representative,1,Technical Degree,Travel_Rarely,No,7,4,2,5,5299,Medium,20,2,4,3,3,3,3,4,13,No
EMP0201,55,Female,Single,Human Resources,Manager,5,Human Resources,Non-Travel,Yes,13,6,1,7,3972,Medium,23,2,4,3,1,1,3,4,12,Yes
EMP0202,41,Male,Divorced,Research & Development,Laboratory Technician,2,Medical,Travel_Rarely,Yes,11,7,6,5,1934,Low,20,3,1,3,2,4,4,2,15,No
EMP0203,22,Male,Single,Research & Development,Research Scientist,1,Technical Degree,Travel_Rarely,No,8,5,4,2,3212,Medium,24,1,1,3,4,1,4,3,18,No
EMP0204,51,Male,Married,Research & Development,Laboratory Technician,5,Marketing,Travel_Rarely,No,14,2,3,8,10927,High,24,1,0,3,3,3,3,4,5,No
EMP0205,23,Female,Single,Research & Development,Research Scientist,4,Other,Travel_Rarely,No,4,2,4,2,11215,High,24,1,6,3,4,4,1,4,7,Yes
EMP0206,39,Male,Married,Research & Development,Laboratory Technician,2,Marketing,Travel_Rarely,No,12,6,5,3,2990,Low,19,1,5,3,3,2,4,2,11,Yes
EMP0207,28,Male,Married,Research & Development,Manufacturing Director,4,Other,Travel_Rarely,No,4,1,4,4,1670,Low,15,3,1,3,1,1,3,3,26,No
EMP0208,33,Female,Married,Research & Development,Healthcare Representative,3,Technical Degree,Non-Travel,No,10,3,7,1,2356,Low,21,0,3,3,4,3,2,4,27,No
EMP0209,50,Male,Married,Research & Development,Manufacturing Director,5,Technical Degree,Travel_Rarely,No,9,6,2,9,7710,High,13,2,4,3,2,2,2,3,11,No
EMP0210,26,Female,Divorced,Research & Development,Manufacturing Director,5,Other,Travel_Rarely,No,3,2,2,9,2314,Low,18,1,5,3,2,1,3,3,27,No
EMP0211,23,Male,Married,Sales,Sales Executive,2,Life Sciences,Non-Travel,No,12,0,1,1,6541,High,22,1,0,3,3,1,2,2,15,No
EMP0212,33,Male,Married,Research & Development,Healthcare Representative,5,Technical Degree,Travel_Rarely,No,8,5,4,5,1794,Low,13,3,1,3,2,4,4,2,10,No
EMP0213,46,Female,Divorced,Research & Development,Research Director,3,Life Sciences,Travel_Rarely,No,4,4,4,1,3781,Medium,17,2,2,3,4,3,1,4,15,No
EMP0214,20,Female,Divorced,Research & Development,Research Director,5,Life Sciences,Non-Travel,No,13,6,7,9,4909,Medium,24,1,6,3,1,2,3,1,13,No
EMP0215,37,Male,Married,Research & Development,Manufacturing Director,1,Other,Travel_Rarely,Yes,1,1,1,0,8661,High,17,0,5,3,3,1,4,2,14,No
EMP0216,53,Female,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,Travel_Rarely,No,14,6,3,7,1508,Low,17,1,0,3,4,4,1,3,17,No
EMP0217,36,Male,Single,Human Resources,Human Resources,3,Life Sciences,Travel_Rarely,No,9,2,4,9,3840,Medium,24,2,3,3,3,2,2,3,13,No
EMP0218,43,Male,Married,Sales,Sales Executive,3,Medical,Travel_Rarely,Yes,7,1,5,9,1824,Low,22,0,5,3,1,2,2,4,10,Yes
EMP0219,20,Male,Divorced,Research & Development,Research Director,4,Marketing,Non-Travel,No,14,0,4,0,6068,High,11,3,4,3,3,1,2,4,25,Yes
EMP0220,36,Male,Single,Research & Development,Manager,4,Life Sciences,Travel_Rarely,No,6,6,6,9,11639,High,21,0,3,3,2,2,2,4,1,No
EMP0221,37,Male,Single,Research & Development,Manager,3,Marketing,Travel_Rarely,Yes,7,1,1,5,2485,Low,15,2,3,3,2,1,4,3,1,No
EMP0222,49,Male,Single,Research & Development,Research Director,4,Life Sciences,Travel_Rarely,No,11,6,4,0,9424,High,22,2,5,3,3,4,4,2,15,No
EMP0223,24,Male,Married,Sales,Sales Executive,2,Marketing,Travel_Rarely,Yes,2,2,2,7,4463,Medium,21,0,2,3,1,4,1,1,16,No
EMP0224,58,Male,Married,Research & Development,Research Scientist,4,Technical Degree,Travel_Rarely,Yes,14,0,3,4,2474,Low,11,1,2,3,1,2,3,2,12,Yes
EMP0225,50,Male,Married,Research & Development,Manager,1,Technical Degree,Travel_Rarely,No,14,4,5,2,3515,Medium,17,2,5,3,2,1,1,1,26,No
EMP0226,57,Male,Divorced,Research & Development,Laboratory Technician,1,Marketing,Non-Travel,No,3,3,0,4,1788,Low,23,0,5,3,1,3,3,2,24,No
EMP0227,56,Female,Married,Research & Development,Laboratory Technician,2,Life Sciences,Travel_Rarely,Yes,4,4,4,0,10413,High,23,2,5,3,3,4,2,4,6,No
EMP0228,35,Female,Single,Research & Development,Research Scientist,4,Medical,Travel_Rarely,No,5,5,5,0,11974,High,18,1,6,3,4,1,2,3,6,No
EMP0229,57,Male,Divorced,Research & Development,Laboratory Technician,1,Marketing,Travel_Frequently,No,0,0,0,3,2158,Low,17,1,6,3,3,1,2,1,12,Yes
EMP0230,18,Female,Single,Research & Development,Healthcare Representative,5,Human Resources,Travel_Rarely,Yes,3,3,3,8,5594,Medium,11,0,4,3,2,1,2,2,25,No
EMP0231,28,Female,Single,Sales,Sales Executive,4,Medical,Travel_Rarely,Yes,10,7,5,8,8509,High,13,3,1,4,2,2,4,3,15,No
EMP0232,45,Male,Single,Research & Development,Manufacturing Director,2,Human Resources,Travel_Rarely,No,11,3,5,0,12523,Very High,25,3,3,4,2,3,1,1,4,No
EMP0233,42,Male,Married,Sales,Sales Representative,4,Marketing,Travel_Rarely,No,9,1,5,2,5300,Medium,20,1,5,3,1,2,3,1,24,No
EMP0234,40,Female,Single,Research & Development,Research Scientist,3,Life Sciences,Travel_Frequently,No,12,2,5,3,19816,Very High,13,3,6,3,3,4,3,3,4,No
EMP0235,48,Male,Single,Research & Development,Laboratory Technician,3,Human Resources,Travel_Rarely,No,4,0,1,1,3978,Medium,25,1,1,3,4,2,4,4,2,No
EMP0236,47,Female,Single,Research & Development,Manager,1,Marketing,Travel_Rarely,No,6,6,2,6,5305,Medium,17,3,4,4,3,1,2,3,27,No
EMP0237,59,Female,Single,Research & Development,Manufacturing Director,3,Medical,Non-Travel,Yes,12,6,5,2,10281,High,14,1,3,3,4,2,1,4,24,Yes
EMP0238,52,Female,Married,Sales,Sales Representative,2,Life Sciences,Travel_Rarely,No,4,4,1,0,5006,Medium,22,2,1,3,3,1,2,2,12,No
EMP0239,24,Female,Divorced,Research & Development,Healthcare Representative,1,Human Resources,Travel_Rarely,No,12,5,3,0,5687,Medium,13,0,3,3,2,3,4,2,7,No
EMP0240,33,Male,Married,Research & Development,Laboratory Technician,2,Marketing,Travel_Rarely,No,12,1,5,2,4846,Medium,16,0,2,3,4,2,3,3,20,No
EMP0241,43,Male,Single,Research & Development,Healthcare Representative,2,Life Sciences,Non-Travel,Yes,0,0,0,5,11059,High,22,3,5,3,3,2,4,4,9,No
EMP0242,19,Female,Single,Research & Development,Manager,3,Life Sciences,Travel_Rarely,Yes,10,3,5,3,6560,High,20,0,2,3,1,2,3,2,9,No
EMP0243,18,Male,Divorced,Sales,Sales Executive,3,Technical Degree,Travel_Rarely,No,6,2,6,0,3223,Medium,16,3,0,3,1,1,1,4,8,No
EMP0244,29,Female,Single,Research & Development,Manager,2,Life Sciences,Travel_Rarely,No,7,1,5,6,1154,Low,20,1,4,3,3,1,3,4,14,No
EMP0245,22,Female,Divorced,Research & Development,Manager,3,Marketing,Travel_Rarely,Yes,12,2,7,1,3279,Medium,15,2,5,4,2,2,1,4,1,Yes
EMP0246,54,Female,Single,Research & Development,Manager,3,Medical,Travel_Rarely,No,6,5,0,4,4193,Medium,22,0,1,3,4,2,2,3,23,No
EMP0247,49,Male,Divorced,Sales,Sales Representative,3,Other,Travel_Rarely,Yes,10,5,4,7,1249,Low,25,2,3,3,3,3,2,4,21,Yes
EMP0248,26,Male,Married,Sales,Sales Representative,4,Technical Degree,Non-Travel,No,13,0,5,6,7738,High,16,0,6,3,1,3,4,3,23,No
EMP0249,58,Male,Married,Research & Development,Laboratory Technician,2,Marketing,Travel_Rarely,No,12,3,5,7,5045,Medium,13,1,0,3,4,4,1,2,12,No
EMP0250,52,Male,Married,Research & Development,Manager,5,Marketing,Non-Travel,No,14,5,5,9,1960,Low,24,0,4,3,1,3,2,2,25,No
EMP0251,36,Female,Married,Research & Development,Laboratory Technician,2,Marketing,Travel_Rarely,No,3,0,1,5,2707,Low,25,0,4,3,1,3,1,1,2,Yes
EMP0252,33,Female,Single,Research & Development,Manager,1,Human Resources,Travel_Frequently,No,7,3,7,6,1034,Low,23,1,4,3,3,3,2,1,13,No
EMP0253,20,Female,Married,Research & Development,Healthcare Representative,3,Human Resources,Travel_Frequently,No,14,5,3,8,18343,Very High,20,3,1,3,1,1,2,2,27,No
EMP0254,37,Male,Married,Sales,Manager,3,Medical,Travel_Rarely,No,4,3,0,5,1114,Low,15,3,5,3,4,3,3,4,4,Yes
EMP0255,41,Male,Single,Research & Development,Manager,5,Marketing,Travel_Rarely,No,9,7,5,8,1248,Low,19,1,2,4,2,3,4,4,20,No
EMP0256,50,Female,Single,Research & Development,Manufacturing Director,1,Human Resources,Travel_Rarely,No,8,2,3,1,5633,Medium,14,3,0,3,3,2,3,2,18,No
EMP0257,41,Male,Married,Human Resources,Manager,4,Human Resources,Travel_Frequently,Yes,11,0,7,1,2450,Low,21,0,1,3,4,1,1,2,19,No
EMP0258,28,Male,Single,Sales,Sales Representative,2,Human Resources,Travel_Rarely,Yes,11,3,0,1,1340,Low,12,2,3,3,3,4,2,1,16,No
EMP0259,25,Female,Married,Research & Development,Healthcare Representative,4,Medical,Non-Travel,No,9,6,0,5,1920,Low,15,1,1,3,1,4,4,4,27,No
EMP0260,53,Female,Single,Research & Development,Research Director,1,Medical,Travel_Rarely,No,4,3,4,1,5292,Medium,13,0,3,3,1,3,2,2,14,No
EMP0261,55,Male,Married,Research & Development,Healthcare Representative,5,Marketing,Travel_Rarely,No,0,0,0,2,5540,Medium,22,1,3,3,4,4,2,1,29,Yes
EMP0262,57,Female,Single,Research & Development,Manufacturing Director,1,Technical Degree,Travel_Rarely,Yes,11,5,0,7,5370,Medium,25,2,4,3,4,4,3,1,8,No
EMP0263,37,Male,Married,Research & Development,Research Director,5,Marketing,Travel_Rarely,No,8,5,7,7,4275,Medium,13,0,1,3,2,4,1,4,12,No
EMP0264,52,Female,Single,Research & Development,Research Scientist,4,Human Resources,Travel_Rarely,No,11,6,7,3,14472,Very High,14,0,2,3,4,3,4,1,9,No
EMP0265,42,Male,Single,Research & Development,Research Scientist,4,Other,Travel_Rarely,No,4,1,4,8,4084,Medium,22,2,3,3,4,4,4,1,6,No
EMP0266,52,Male,Single,Research & Development,Manufacturing Director,1,Human Resources,Travel_Frequently,No,5,1,1,7,1884,Low,14,2,6,4,3,3,4,3,26,No
EMP0267,42,Female,Divorced,Research & Development,Healthcare Representative,1,Life Sciences,Travel_Frequently,No,3,3,3,0,2379,Low,15,3,4,3,1,2,1,2,18,No
EMP0268,46,Male,Single,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,No,5,5,5,7,5127,Medium,17,0,2,3,4,2,4,4,2,No
EMP0269,35,Female,Married,Research & Development,Manufacturing Director,5,Other,Travel_Rarely,No,11,6,3,0,8285,High,14,2,1,3,2,4,1,2,23,No
EMP0270,35,Female,Single,Sales,Manager,3,Marketing,Travel_Rarely,Yes,7,4,2,3,2770,Low,21,2,2,3,4,2,4,3,8,No
EMP0271,19,Female,Single,Human Resources,Manager,2,Human Resources,Travel_Rarely,No,2,2,2,9,7728,High,17,0,1,3,1,3,2,4,24,No
EMP0272,52,Female,Married,Sales,Sales Representative,2,Human Resources,Non-Travel,No,4,4,4,5,2320,Low,19,3,3,4,4,2,1,2,14,No
EMP0273,33,Male,Married,Sales,Sales Executive,1,Technical Degree,Travel_Rarely,No,1,1,1,6,4606,Medium,13,1,0,3,3,4,3,1,6,No
EMP0274,58,Female,Divorced,Sales,Manager,4,Life Sciences,Travel_Rarely,Yes,13,5,2,9,6878,High,15,3,0,3,1,3,4,4,10,No
EMP0275,53,Male,Divorced,Research & Development,Research Director,2,Marketing,Travel_Rarely,No,1,1,1,3,1967,Low,14,2,5,3,4,1,3,3,8,No
EMP0276,50,Male,Married,Sales,Manager,2,Medical,Non-Travel,No,12,3,4,7,5887,Medium,25,1,5,3,3,3,1,1,17,No
EMP0277,21,Female,Married,Sales,Sales Representative,3,Marketing,Travel_Rarely,Yes,6,0,6,7,1103,Low,19,1,3,3,1,2,2,3,25,No
EMP0278,50,Male,Married,Sales,Sales Representative,3,Other,Travel_Rarely,No,9,6,3,8,6497,High,15,3,2,3,4,1,3,1,29,Yes
EMP0279,31,Male,Married,Sales,Sales Executive,2,Marketing,Travel_Rarely,No,12,6,0,5,1213,Low,20,1,1,3,3,3,3,2,12,No
EMP0280,38,Male,Divorced,Research & Development,Research Director,1,Technical Degree,Travel_Rarely,No,9,7,5,3,6977,High,12,2,0,4,2,1,2,2,17,No
EMP0281,37,Female,Married,Research & Development,Manufacturing Director,3,Marketing,Non-Travel,No,13,1,4,1,1842,Low,20,0,1,3,3,1,2,2,13,No
EMP0282,25,Female,Married,Research & Development,Healthcare Representative,2,Technical Degree,Travel_Rarely,Yes,10,1,0,6,8748,High,11,0,3,3,2,1,1,3,19,No
EMP0283,24,Male,Single,Research & Development,Research Scientist,4,Other,Travel_Frequently,No,9,1,6,9,5842,Medium,17,0,2,3,4,3,4,4,12,No
EMP0284,20,Male,Single,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Rarely,Yes,5,5,5,2,8476,High,21,3,6,3,3,2,3,2,16,Yes
EMP0285,34,Female,Divorced,Sales,Manager,2,Human Resources,Travel_Rarely,No,3,3,3,2,1617,Low,11,0,1,3,2,3,3,3,25,No
EMP0286,50,Male,Single,Research & Development,Manager,5,Medical,Non-Travel,No,4,2,4,2,19690,Very High,18,0,2,3,1,2,1,1,27,No
EMP0287,29,Male,Married,Human Resources,Manager,3,Other,Travel_Rarely,No,0,0,0,3,1181,Low,25,0,6,3,3,3,4,2,5,No
EMP0288,39,Male,Single,Research & Development,Laboratory Technician,5,Technical Degree,Non-Travel,Yes,6,2,3,1,1768,Low,19,1,0,3,4,3,1,1,25,Yes
EMP0289,39,Male,Divorced,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,No,7,7,2,4,3425,Medium,17,1,1,3,1,3,3,2,16,No
EMP0290,47,Male,Single,Research & Development,Manager,3,Other,Travel_Rarely,No,8,6,4,2,2445,Low,19,1,4,3,2,2,3,1,25,Yes
EMP0291,55,Female,Divorced,Research & Development,Research Director,5,Life Sciences,Travel_Rarely,No,7,4,7,9,1422,Low,20,2,0,3,3,3,2,3,6,No
EMP0292,55,Male,Single,Research & Development,Research Director,1,Medical,Travel_Rarely,No,4,4,4,4,12920,Very High,16,2,2,4,3,1,2,2,11,No
EMP0293,25,Female,Divorced,Sales,Manager,2,Technical Degree,Travel_Rarely,No,2,2,2,6,17719,Very High,25,2,3,3,4,3,4,3,17,No
EMP0294,44,Female,Married,Sales,Sales Executive,1,Other,Travel_Rarely,No,9,5,5,8,4100,Medium,25,0,4,3,1,1,3,3,26,No
EMP0295,44,Female,Single,Sales,Manager,1,Other,Travel_Rarely,No,10,6,1,1,14457,Very High,17,1,5,3,3,4,3,1,23,No
EMP0296,51,Male,Married,Human Resources,Human Resources,2,Medical,Travel_Rarely,Yes,8,6,5,8,5102,Medium,13,2,1,3,3,4,2,2,14,Yes
EMP0297,38,Male,Single,Research & Development,Laboratory Technician,4,Human Resources,Travel_Rarely,Yes,14,4,7,9,1013,Low,24,3,5,3,1,2,1,4,6,No
EMP0298,47,Male,Single,Sales,Sales Executive,1,Life Sciences,Travel_Rarely,No,5,4,2,5,7486,High,24,1,0,3,3,2,1,4,25,No
EMP0299,50,Female,Divorced,Sales,Manager,1,Other,Travel_Rarely,No,14,5,5,5,7500,High,19,0,1,4,1,4,3,3,23,No
EMP0300,45,Male,Married,Research & Development,Manufacturing Director,1,Marketing,Travel_Rarely,No,4,2,1,2,18442,Very High,13,1,1,4,1,3,3,1,28,No
EMP0301,50,Male,Married,Sales,Sales Executive,4,Life Sciences,Travel_Rarely,No,12,3,6,9,1928,Low,16,0,4,3,1,3,4,1,11,No
EMP0302,22,Male,Single,Sales,Sales Representative,3,Technical Degree,Travel_Rarely,Yes,2,2,2,8,10616,High,14,2,4,3,4,3,4,1,12,No
EMP0303,36,Male,Married,Human Resources,Manager,5,Medical,Travel_Rarely,No,5,3,5,3,2171,Low,19,0,4,3,1,4,2,2,13,Yes
EMP0304,21,Male,Divorced,Sales,Manager,5,Life Sciences,Travel_Rarely,Yes,2,2,2,4,2689,Low,11,0,4,3,1,1,3,2,4,No
EMP0305,52,Male,Married,Research & Development,Healthcare Representative,4,Marketing,Travel_Rarely,Yes,9,0,3,2,1680,Low,19,3,3,3,2,2,1,1,7,No
EMP0306,34,Male,Divorced,Human Resources,Manager,1,Marketing,Travel_Rarely,No,11,2,1,4,18833,Very High,22,1,2,3,2,1,4,4,2,No
EMP0307,45,Male,Divorced,Research & Development,Manager,5,Medical,Travel_Rarely,Yes,5,5,0,7,10783,High,14,0,4,3,4,4,2,4,6,No
EMP0308,47,Male,Single,Sales,Manager,4,Medical,Non-Travel,No,3,3,3,7,10562,High,20,3,0,3,1,1,2,2,6,Yes
EMP0309,46,Female,Single,Sales,Sales Representative,2,Life Sciences,Travel_Rarely,Yes,14,3,7,7,5165,Medium,15,3,1,3,2,3,1,1,18,No
EMP0310,23,Male,Divorced,Research & Development,Research Scientist,5,Technical Degree,Travel_Rarely,No,1,1,1,5,1801,Low,21,3,5,3,2,3,4,4,20,No
EMP0311,52,Male,Married,Research & Development,Manufacturing Director,2,Human Resources,Travel_Frequently,No,7,6,6,0,1584,Low,23,2,4,3,3,1,1,4,8,No
EMP0312,58,Male,Single,Research & Development,Research Scientist,1,Marketing,Travel_Rarely,Yes,3,2,3,9,2736,Low,11,2,0,3,1,4,2,2,8,Yes
EMP0313,54,Male,Single,Sales,Manager,5,Medical,Travel_Rarely,No,8,2,5,5,3633,Medium,24,0,3,3,2,1,3,2,29,No
EMP0314,41,Female,Married,Research & Development,Research Director,4,Human Resources,Non-Travel,No,6,0,6,9,8363,High,11,1,0,3,4,3,1,4,8,No
EMP0315,46,Male,Divorced,Research & Development,Laboratory Technician,3,Human Resources,Non-Travel,No,11,7,4,6,3601,Medium,16,2,5,3,3,3,2,1,8,No
EMP0316,48,Female,Single,Research & Development,Manager,5,Human Resources,Travel_Rarely,Yes,1,1,1,8,1099,Low,20,2,5,3,3,4,3,4,1,Yes
EMP0317,52,Female,Single,Human Resources,Human Resources,5,Technical Degree,Travel_Rarely,No,3,3,3,7,2686,Low,25,0,0,3,1,1,3,4,2,No
EMP0318,50,Female,Divorced,Research & Development,Manager,5,Medical,Travel_Rarely,No,4,4,2,7,2074,Low,23,0,3,3,1,3,4,1,12,No
EMP0319,38,Male,Married,Research & Development,Research Director,5,Marketing,Travel_Rarely,No,2,2,2,6,5852,Medium,25,2,5,3,3,3,4,2,15,No
EMP0320,49,Male,Married,Research & Development,Research Scientist,4,Medical,Travel_Rarely,No,8,2,1,1,19328,Very High,25,0,3,3,4,1,2,1,4,No
EMP0321,40,Female,Married,Research & Development,Healthcare Representative,4,Life Sciences,Travel_Rarely,No,12,3,3,0,3296,Medium,11,3,1,3,1,1,1,1,28,Yes
EMP0322,50,Male,Married,Sales,Sales Representative,3,Marketing,Non-Travel,No,4,4,4,1,8124,High,23,0,4,4,1,2,3,1,25,Yes
EMP0323,20,Female,Married,Research & Development,Research Director,4,Medical,Travel_Rarely,No,1,1,1,5,4874,Medium,12,3,5,3,3,4,4,1,3,No
EMP0324,35,Female,Married,Research & Development,Healthcare Representative,4,Marketing,Travel_Rarely,No,10,1,3,1,3474,Medium,23,2,0,4,3,4,4,2,14,No
EMP0325,42,Female,Single,Research & Development,Research Director,1,Life Sciences,Travel_Frequently,No,2,2,2,9,1936,Low,24,1,2,3,1,1,1,4,22,No
EMP0326,59,Male,Married,Human Resources,Manager,1,Other,Travel_Rarely,No,13,3,4,3,8796,High,13,3,2,3,2,4,4,3,23,No
EMP0327,48,Female,Married,Research & Development,Research Director,2,Marketing,Travel_Rarely,No,14,2,3,9,10512,High,17,1,6,3,1,3,2,2,8,No
EMP0328,20,Female,Divorced,Sales,Sales Representative,3,Other,Travel_Rarely,No,8,3,6,2,1214,Low,12,2,1,3,2,1,1,1,13,No
EMP0329,57,Female,Married,Sales,Manager,1,Human Resources,Travel_Rarely,Yes,6,6,4,5,4788,Medium,15,0,2,3,3,1,3,4,23,No
EMP0330,41,Male,Divorced,Sales,Manager,3,Technical Degree,Travel_Rarely,No,1,1,1,7,3024,Medium,19,3,1,3,2,1,2,4,19,No
EMP0331,49,Male,Divorced,Research & Development,Healthcare Representative,3,Life Sciences,Travel_Rarely,No,8,1,6,5,3348,Medium,22,3,4,3,4,2,3,1,22,No
EMP0332,39,Male,Single,Research & Development,Laboratory Technician,5,Marketing,Travel_Frequently,No,13,2,6,1,12023,Very High,22,2,6,3,3,4,3,2,5,No
EMP0333,40,Male,Divorced,Human Resources,Manager,3,Life Sciences,Non-Travel,No,3,3,1,4,3226,Medium,20,2,1,3,1,2,4,1,13,No
EMP0334,19,Male,Married,Research & Development,Laboratory Technician,5,Human Resources,Non-Travel,No,12,3,4,5,4371,Medium,18,0,3,3,1,3,2,4,28,No
EMP0335,44,Female,Divorced,Research & Development,Manufacturing Director,2,Other,Travel_Rarely,No,8,3,1,8,2686,Low,22,1,3,4,3,4,2,4,26,No
EMP0336,59,Male,Married,Research & Development,Manager,2,Technical Degree,Travel_Rarely,Yes,14,0,1,5,2248,Low,18,3,6,3,3,2,1,2,20,No
EMP0337,19,Female,Married,Research & Development,Healthcare Representative,2,Life Sciences,Non-Travel,No,12,4,7,9,1973,Low,21,1,3,3,4,1,2,3,1,No
